,id,created_at,text
1724,1397851018826821638,2021-05-27T09:43:48.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin DO YOU HAVE AN IG ACCOUNT??? I WANNA REPOST THIS ON MY STORY IM OBSESSED
1725,1397850923666444288,2021-05-27T09:43:25.000Z,"@Babpravi @CapitolFR @EurovisionF2 02➡️ According to your musical morality, M. Jagger often buys flour for pizza &amp; France Connection only arranges Persian paintings 😎"
1726,1397850839352496131,2021-05-27T09:43:05.000Z,@Babpravi @CapitolFR @EurovisionF2 HI 😅😅 There would be a World Cup game with France - Italy in the final &amp; there would be a player name * Z.  Zidan * &amp; everyone knows what happened and then B. Pravi really wanted to do this &amp; again there was only P2!  ➡️
1727,1397845143823302656,2021-05-27T09:20:27.000Z,@BetterTweetSol @Eurovision @Babpravi @_Go_A_ @thisismaneskin YES! Exactly what I was going for!
1732,1397836725725052931,2021-05-27T08:47:00.000Z,@Takemybullet_ @Babpravi Stop
1733,1397836212648427523,2021-05-27T08:44:58.000Z,@Babpravi @CapitolFR @EurovisionF2 @Babpravi in my eyes you were the winner!! great song and great voice
1734,1397835262647021570,2021-05-27T08:41:11.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin soooo cooool &lt;3
1742,1397807707009306625,2021-05-27T06:51:42.000Z,@agusialke2 @Babpravi Me too
1744,1397793388619997187,2021-05-27T05:54:48.000Z,Such a beauty #BarbaraPravi 🇫🇷 https://t.co/MIfXbSHiEk
1745,1397788064227811328,2021-05-27T05:33:38.000Z,"@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin Kateryna as the aloof eldest, and Damiano as the youngest wild-child? I can see it."
1750,1397777323282288640,2021-05-27T04:50:57.000Z,"Underneath all of that, there's a 28yo young woman and she took a HELL of a prize to France - she wasn't even ALIVE when they got a result like that. So, if @daviddamiano99 handles it with a Voilà - I see it as a tribute. To @Babpravi. Not to the ones that tried to smash him down https://t.co/ic9MYyPS3A"
1751,1397768455865069568,2021-05-27T04:15:43.000Z,"@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin ahhh yes, my eurovision 2021 faves just chilling out, j'adore❤️❤❤"
1752,1397768025017831424,2021-05-27T04:14:01.000Z,"this is literally how the women in my dreams look like, I swear #Eurovision2021 #barbarapravi https://t.co/hJXGVbnH1Z"
1754,1397758533001793538,2021-05-27T03:36:18.000Z,@nvdellicious @Babpravi Keep it I got a spare one dw
1760,1397672511895130112,2021-05-26T21:54:28.000Z,"the way top 5 look like sibling 🙂  sorry Dađy, you looks too angelic for this family 😆  #Eurovision  @_Go_A @thisismaneskin @gjonstearsoff @Babpravi https://t.co/SyUWxZUSAf"
1769,1397648520144986116,2021-05-26T20:19:08.000Z,@tasha_tsuman @Eurovision @Babpravi @_Go_A_ @thisismaneskin Thank youuuu 💖💖💖 oh I hope they see it
1774,1397644753320222725,2021-05-26T20:04:10.000Z,@ScienceFaustus @andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin Please let me know when it's done 🙏
1775,1397644599011774464,2021-05-26T20:03:34.000Z,@ScienceFaustus @Eurovision @Babpravi @_Go_A_ @thisismaneskin Sure!!! Go ahead!
1776,1397644439938605066,2021-05-26T20:02:56.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin ooooh i love this!! 👀
1783,1397634195346890753,2021-05-26T19:22:13.000Z,@Babpravi @CapitolFR @EurovisionF2 You lose 🤡🤡🤡🤡
1784,1397633457430355974,2021-05-26T19:19:17.000Z,"@Babpravi Hahaha you lose, sucaaa"
1786,1397631875049562117,2021-05-26T19:13:00.000Z,"@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin so happy to see your amazing art getting deserved attention, I sent the pic to Kateryna and Gjon 🙂"
1790,1397629723711135748,2021-05-26T19:04:27.000Z,"With Edith Piaf inspired vocals  and visuals evoking 1940s &amp; trains, France's 2021 Eurovision submission is a great a music video for my book Last Train to Auschwitz. Can books have music videos? https://t.co/KVmNwXoAtA #Eurovision @Babpravi #trains #France #Holocaust #NewBook"
1798,1397611356245868545,2021-05-26T17:51:28.000Z,👍#CONGRATULATIONS TO #ITALY FOR WINNING #EUROVISIONSONGCONTEST 2021 !!! 👉https://t.co/4lixD7JtvP #maneskindamiano #23maggio #Dalida #Tenco #LuigiTenco #Sanremo2022 #damianodavid #BarbaraPravi #ItalyEurovision #Italia #Italiaeurovision #zittiebuoni #SanMarino #ESC2021
1800,1397610154640695299,2021-05-26T17:46:41.000Z,@andjelajokovic @F1Emz @Eurovision @Babpravi @_Go_A_ @thisismaneskin I love that drawing but idk why I’m getting the vibes that they are starting a bank heist xD
1814,1397586112063934465,2021-05-26T16:11:09.000Z,@Babpravi thoughts on women?
1815,1397585067589967873,2021-05-26T16:07:00.000Z,@Babpravi @kthejutokes You soy single
1826,1397571636379930631,2021-05-26T15:13:38.000Z,"@Babpravi hey , congrats in ""Voilà"" finishing 2nd in the contest! You are a great human being! greetings from Italy🇮🇹, as an Italian that is in part French from my mother's side, I am proud both of you and Maneskin!"
1835,1397564032962416640,2021-05-26T14:43:25.000Z,A little break from #writing...   Benchmark through which 2measure #Eurovision2021 #success: #songs that u want2 listen2 &amp; #artists #singers whose work u want 2discover once the competition is over.  This one⤵️ https://t.co/ktSYTnlewj   #France #BarbaraPravi @Babpravi #Eurovision
1841,1397561370124693506,2021-05-26T14:32:50.000Z,"There you were girl,  I saw you, I heard your cry  and I Loved you 🧡 @Babpravi https://t.co/Qe75lLiUZx"
1844,1397547760887476226,2021-05-26T13:38:46.000Z,@DuncanPolishFan @Eurovision @Babpravi @_Go_A_ @thisismaneskin She's that elegant we all know it 😍
1845,1397545348478996483,2021-05-26T13:29:10.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin Barbara holding a glass of wine 😍🍷
1846,1397543390250774530,2021-05-26T13:21:23.000Z,@ceezedby @Eurovision @Babpravi @_Go_A_ @thisismaneskin Thank youuu 💖
1847,1397543150864912388,2021-05-26T13:20:26.000Z,"@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin I'm getting #Endless vibes here. Jendrik could be Delirium 😉 Seriously, though, this is gorgeous!"
1851,1397533476828635144,2021-05-26T12:42:00.000Z,🔝🔟SONGS🌎ITUNES 1⃣Butter #BTS 2⃣ZittiEBuoni #Måneskin 3⃣good4u #OliviaRodrigo 4⃣AstronautInTheOcean #MaskedWolf 5⃣Peaches #JustinBieber 6⃣CoverMeInSunshine #Pink 7⃣LeavetheDoorOpen #SilkSonic #BrunoMars #AndersonPaak 8⃣Voilà #BarbaraPravi 9⃣FIRST #EVERGLOW 🔟SHUM #GoA https://t.co/Wfar4ByOPi
1853,1397527812181987330,2021-05-26T12:19:29.000Z,@ilballodelavita @Eurovision @Babpravi @_Go_A_ @thisismaneskin Thank youuu 💖
1854,1397527209141805062,2021-05-26T12:17:06.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin this is amazing omgg
1861,1397512682945843204,2021-05-26T11:19:22.000Z,@maneskinwonesc @futuresneedy @Eurovision @Babpravi @_Go_A_ @thisismaneskin YOU'RE WELCOME 💖
1862,1397512645654327300,2021-05-26T11:19:13.000Z,@rokorumora @Eurovision @Babpravi @_Go_A_ @thisismaneskin Thank youuu 💖
1863,1397512005716791301,2021-05-26T11:16:41.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin Amazing! 👌👏
1864,1397510123246047233,2021-05-26T11:09:12.000Z,@metagabba @Eurovision @Babpravi @_Go_A_ @thisismaneskin Thank youuuu 🥺💖
1872,1397500096514871296,2021-05-26T10:29:21.000Z,"@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin this is probably my favourite fanart from this year's esc, and there has been a lot 😭❤️"
1873,1397499635673964552,2021-05-26T10:27:32.000Z,"@polroc @Eurovision @Babpravi @_Go_A_ @thisismaneskin I didn't like the first one either 😅but yeah, the story behind this drawing could be very interesting"
1874,1397499226364518401,2021-05-26T10:25:54.000Z,"@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin This could be an excellent setting for yet another Eurovision-themed Netflix movie, way better than the first one...!"
1876,1397497566640623624,2021-05-26T10:19:18.000Z,måneskin were great and all but we’re really sleeping on Barbara Pravi #Eurovision2021 #BarbaraPravi
1878,1397494930961010691,2021-05-26T10:08:50.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin OBSESSED
1881,1397492182911705097,2021-05-26T09:57:55.000Z,@joikvision @Eurovision @Babpravi @_Go_A_ @thisismaneskin thank youuuu ♥️♥️♥️
1882,1397492101697396736,2021-05-26T09:57:35.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin This is amazing AAAAHHH🤩🤩😍😍
1887,1397486907802664961,2021-05-26T09:36:57.000Z,@Kristinandc02 @Eurovision @Babpravi @_Go_A_ @thisismaneskin thank youuu 🥺♥️
1892,1397477742317293569,2021-05-26T09:00:32.000Z,"I thought the UK entry for @Eurovision 2021 was under par &amp; didn't deserve to win, but it certainly did not deserve ZERO. For me France's entry, Voilà by @Babpravi was stunning. Here's @MichaelRiceOff 2019 entry, a far better song. I pop up in the video... https://t.co/VzGb3UyYS5"
1895,1397471992488542212,2021-05-26T08:37:41.000Z,@https_ailleurs @iambilalhassani @Babpravi i think it’s a need for everyone
1898,1397465487596982274,2021-05-26T08:11:50.000Z,@OfHassani @iambilalhassani @Babpravi Pleeeeeease
1899,1397465229806669828,2021-05-26T08:10:49.000Z,@iambilalhassani @Babpravi WE WANT IT OMGGGG https://t.co/pZTQz84RJY
1901,1397461147683524608,2021-05-26T07:54:35.000Z,I will never get bored of this performance  thank you @Babpravi https://t.co/0ybH4iOsl2
1904,1397454928130543616,2021-05-26T07:29:52.000Z,"@ifecosse @Babpravi Yes, a great year for songs in French 🇫🇷when you think back to 2016: 🇦🇹 was the only country to have a completely French-language entry then with @zoestraub ! #Eurovision. More about it here 👇   https://t.co/EXFi6pCuXm"
1906,1397453381367603200,2021-05-26T07:23:44.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin Thank you
1907,1397452872858619905,2021-05-26T07:21:42.000Z,@GO_A_STAN @Eurovision @Babpravi @_Go_A_ @thisismaneskin Sure 🤣💖
1908,1397450584186257409,2021-05-26T07:12:37.000Z,@andjelajokovic @Eurovision @Babpravi @_Go_A_ @thisismaneskin Omg... Can i take it 😅😅 I want this as my pfp
1928,1397380408225026052,2021-05-26T02:33:46.000Z,How long does it take to get over an #Eurovision song? Today I heard #voila #shum and #TickTock on repeat! @Babpravi @_Go_A_ #Albina #France
1930,1397360869261123588,2021-05-26T01:16:07.000Z,"@CAMSLanguages Guys it's not @Babpravi, it's a eurofan account 🤭"
1931,1397355167763292164,2021-05-26T00:53:28.000Z,👍CONGRATULATIONS TO #ITALY FOR WINNING #EUROVISIONSONGCONTEST 2021 !!! 👉https://t.co/JBgQnSorPj #maneskindamiano #23maggio #Dalida #Tenco #LuigiTenco #Sanremo2022 #damianodavid #BarbaraPravi #ItalyEurovision #Italia #Italiaeurovision #zittiebuoni #SanMarino #ESC2021 https://t.co/ujq57JMgqX
1936,1397317216383782913,2021-05-25T22:22:39.000Z,@Babpravi whaouuu.... !!!
1937,1397317081264279555,2021-05-25T22:22:07.000Z,Whyyyyyyyy would people send Barbara hate?! 😤🥺 She is just such a sweetheart! I honestly don't understand and she most definitely doesn't deserve this. #BarbaraPravi
1943,1397309444099280897,2021-05-25T21:51:46.000Z,@Babpravi go go @verified ?
1944,1397308426670252034,2021-05-25T21:47:44.000Z,@Babpravi Fantastic perfomance. Stunning. Gracias
1945,1397307179624017921,2021-05-25T21:42:46.000Z,@_Hans_Landa @Eurovision @Babpravi @_Go_A_ @thisismaneskin thankss ☺️
1946,1397306901059280898,2021-05-25T21:41:40.000Z,idk but they all looked like freaking posh siblings with some dark secret and ofc i had to draw them  #Eurovision #Go_A #DamianoDavid #BarbaraPravi #GjonsTears #Ukraine #Italy #France #Switzerland https://t.co/QpzWdt3MKD
1959,1397295780315242499,2021-05-25T20:57:29.000Z,@srbtmylmdemi @thisismaneskin @Babpravi @_Go_A_ @hurricane_srb @BlindChannelFIN @hrvatskiescklub for your love😍
1962,1397293478720196609,2021-05-25T20:48:20.000Z,@duolingo I actually started to learn french bc of eurovision and the beautiful @Babpravi  🇨🇵😍 https://t.co/WBjNJYxcyh
1969,1397289906125348864,2021-05-25T20:34:08.000Z,.@LousAndTheYakz and @Babpravi are currently the only French-speaking singers charting in the top 200 on @Spotify Italy 🇮🇹 https://t.co/nxpaLdgTgh
1997,1397269510843949056,2021-05-25T19:13:06.000Z,@remco_radstaat @Babpravi Awasome work!👊🏻💥 Congrats from Spain!
2002,1397262410768134148,2021-05-25T18:44:53.000Z,"@EllenJosee @RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi To be honest, I never even glance at a UK tabloid - they aren't even fit to wrap fish and chips in. But I'm sure I don't need to look at them to be able to agree with you, whatever they are saying!"
2003,1397262341906046989,2021-05-25T18:44:36.000Z,@Babpravi amazing voice. Keep it up. Love you❤️
2008,1397260475214319625,2021-05-25T18:37:11.000Z,I just got tickets to see @Babpravi live in Brussel and im literally so excited holy
2014,1397257530338861062,2021-05-25T18:25:29.000Z,Cover of Voila 😌❤️🇫🇷 @Babpravi https://t.co/qTX3FqgKZt
2021,1397249583223291911,2021-05-25T17:53:54.000Z,@MANONavy @Babpravi Supprime
2023,1397248044169633793,2021-05-25T17:47:48.000Z,@RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi We did good right!
2025,1397247355301339137,2021-05-25T17:45:03.000Z,Perfect answer @Babpravi moi aussi 🤭  #Eurovision @wiwibloggs https://t.co/ZeIYL7lDNs
2056,1397219901618724876,2021-05-25T15:55:58.000Z,@EmmanuelMacron @Babpravi Tesla now pose national security to world. Car cam can collect tons of informative and send bck to USA.. World is restricted tesla use on their country.
2062,1397214322149912576,2021-05-25T15:33:48.000Z,@EmmanuelMacron @Babpravi Why u no condemn. Biden administration withheld 2.6 billion vaccine as political tools compared USA need 64 million doses only.. Jesus christ.. Shame on you macron. France scared usa.. Gosh..
2067,1397210271844900871,2021-05-25T15:17:42.000Z,@EmmanuelMacron @Babpravi She is the real winner! Everyone knows this! Vive la France!!🇫🇷🇫🇷🇫🇷
2070,1397207780377960456,2021-05-25T15:07:48.000Z,@Babpravi The very best!!❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
2081,1397200562580504578,2021-05-25T14:39:07.000Z,@davegeensen @remco_radstaat @Babpravi The cinematography was OUTSTANDING !!!!!!
2092,1397189878677450766,2021-05-25T13:56:40.000Z,"@BestPhotos_HD @Babpravi sorry but maneskin should complain, not Barbara :/"
2104,1397181470540718084,2021-05-25T13:23:15.000Z,@Dior @LVMH @Babpravi @Eurovision Pay with $XRP
2110,1397176495739711494,2021-05-25T13:03:29.000Z,"@maryscark @tonnoecipolla @France2tv @Babpravi @Eurovision Sorry, it's google translate maybe not perfect."
2112,1397176366139908100,2021-05-25T13:02:58.000Z,@maryscark @tonnoecipolla @France2tv @Babpravi @Eurovision https://t.co/l7QXuG64sa ❤️🇮🇹 WE ARE BROTHERS ! PEACE
2115,1397175685949665282,2021-05-25T13:00:16.000Z,@EmmanuelMacron @Babpravi Warning: The Iranian nazi militias in Iraq attack the peaceful protesters.
2121,1397173009790668800,2021-05-25T12:49:38.000Z,@EmmanuelMacron @Babpravi Frexit
2130,1397167951380426754,2021-05-25T12:29:32.000Z,@Sheiliee @Babpravi If u want I can translate it for u https://t.co/NJhdFhf1Ug
2143,1397160591211569154,2021-05-25T12:00:17.000Z,@potesauvage69 @Babpravi De poings **
2180,1397139422584377399,2021-05-25T10:36:10.000Z,Today is a beautiful day... Maybe it can be better with a song:  https://t.co/Vj64gjJhLt  (spoilers: it's not a song adapted for @Eurovision - Cover by @thisismaneskin)  @Cyrilhanouna @JY_LeDrian @Babpravi
2188,1397133461295702019,2021-05-25T10:12:29.000Z,🔝🔟SONGS🌎ITUNES 1⃣Butter #BTS  2⃣ZittiEBuoni #Maneskin 3⃣Voilà #BarbaraPravi  4⃣AstronautInTheOcean #MaskedWolf 5⃣Peaches #JustinBieber #DanielCaesar #Giveon 6⃣LeavetheDoorOpen #SilkSonic 7⃣CoverMeInSunshine #Pink 8⃣SHUM #GoA 9⃣good4u #OliviaRodrigo 🔟Toutl'univers #GjonsTears https://t.co/VWyYnbKfJS
2203,1397127202148425728,2021-05-25T09:47:37.000Z,"@wmyd9 @EurovisionF2 @Babpravi Now you know why i say ""voilà"" all the time 😂"
2206,1397126617000984576,2021-05-25T09:45:17.000Z,@MANONavy @EurovisionF2 @Babpravi I do not know her 🙃
2207,1397126592745385988,2021-05-25T09:45:11.000Z,"@benoitledevedec @ifru_london @nytimes @Babpravi @FranceintheUK @ifecosse @FrenchEdUK @af_mcr @afglasgow @AF_Oxford @ALL4language In your dreams. Start by changing the Fr conditions of production : modification of day and night legislation, freedom to play in the streets, X of concert halls, license for the bars, democratization of the musical practices in direction of the popular classes, etc."
2212,1397124524559187968,2021-05-25T09:36:58.000Z,"@chartdata @Babpravi Why are all the italian stans in these comments being so toxic?? Barbara has been the kindest person in accepting her defeat - blame the briadcaster for the saltiness, not her"
2219,1397119842377940995,2021-05-25T09:18:22.000Z,@HiddenSwallow @magia313 @EurovisionF2 @Babpravi Italy didnt do drugs. They tested negative lol. So stop malding
2220,1397118318876712961,2021-05-25T09:12:19.000Z,@calumscott Make a duo with @Babpravi please ! ❤️
2244,1397107747145981953,2021-05-25T08:30:18.000Z,"@Realitactualite @EmmanuelMacron @Babpravi There is not any strain in covid, everywhere is chinese virus. If you don't tell this is chinese virus, then there will happen more virus attack on you again and again. China spread chinese virus for grow China economy. And today chinese virus kill humans everywhere."
2245,1397107682427817990,2021-05-25T08:30:03.000Z,"@ematr_86 @EmmanuelMacron @Babpravi There is not any strain in covid, everywhere is chinese virus. If you don't tell this is chinese virus, then there will happen more virus attack on you again and again. China spread chinese virus for grow China economy. And today chinese virus kill humans everywhere."
